message,label
"Someone special has requested that our dating service get in touch with you! Curious about who it could be? Call 09058091854 immediately to find out. PO Box 385, M6 6WU",spam
You've been requested to receive a call from our dating service. Wonder who it could be? Call 09058091854 now to find out! PO Box 385 M6 6WU,spam
"A mystery admirer has requested our dating service to get in touch with you! Curious about their identity? Call 09058091854 now, and all will be revealed. PO BOX385 M6 6WU",spam
"Dear valued Orange user 0789xxxxxxx, today is your day! Discover the exciting surprise waiting for you by visiting http://www.urawinner.com. Don't miss out on this incredible opportunity!",spam
"Please log onto http://www.urawinner.com immediately to access important information regarding your Orange user account ending in 0789xxxxxxx. You have a fantastic surprise waiting for you, don't miss out!",spam
Attention orange user 0789xxxxxxx! Today is a special day for you! Discover the amazing surprise awaiting you by logging onto http://www.urawinner.com,spam
Attention orange user 0789xxxxxxx! Today is your lucky day! Discover why by visiting http://www.urawinner.com. You have a fantastic surprise waiting for you!,spam
You have received a new voicemail. Dial 08719181513 to listen to the message.,spam
You have a new voicemail waiting. Dial 08719181513 to listen.,spam
You have a new voicemail. Call this number 08719181513 to listen to it.,spam
"You have received a new voicemail. To hear it, please dial 08719181513.",spam
"As a registered opt-in subscriber, you are eligible to win a £100 gift voucher. Simply answer the question correctly to be automatically entered into the draw. You can find the question and submit your answer by sending a message to 080062 or online through WhatsApp.",spam
"As an active subscriber, you have a chance to win a £100 gift voucher by answering a question correctly. Entries can be submitted by texting your answer to 80062. The winner will be announced soon!",spam
"As a registered subscriber, you'll be entered into a draw for a £100 gift voucher when you correctly answer the following question: What is currently No. 1 in the BBC charts? Please respond via WhatsApp to 80062.",spam
"As a subscribed member, you're eligible for a £100 gift voucher. Submit your answer to 80062 on WhatsApp for a chance to win. The correct response will grant you entry into the prize draw. Good luck!",spam
A match from our dating service is eager to connect with you! Find out who it is by calling this number from a landline: 09050000878. PoBox45W2TG150P,spam
"Our dating service has a match for you! To discover who it is, call this number from a landline: 09050000878. P.O. Box 45W2TG150P",spam
"We have a surprise for you! One of our dating service clients wants to connect with you. To discover their identity, please call this number from a landline: 09050000878. PoBox45W2TG150P",spam
"Someone you know has expressed interest in you through our dating service. To discover their identity, please call this number from a landline: 09050000878. P.O. Box 45W2TG150P",spam
"Your current cash balance is 500 pounds. To maximize your cash-in, please send 'GO' to 86688 for only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
"Your current cash balance is 500 pounds. To maximize your cash-in, send 'GO' to 86688 for only 150p/msg. Reference number: 08718720201. PO Box 114/14 TCR/W1",spam
"Your current cash balance is £500. To maximize your cash-in, please send 'GO' to 86688 for only £1.50 per message. CC: 08718720201 PO BOX 114/14 TCR/W1",spam
"Your current balance is £500. To maximize your cash-in, please send 'GO' to 86688 for only £1.50 per message. Our contact information is: 08718720201, PO Box 114/14, TCR/W1",spam
"Experience Select, an O2 service that enhances your mobile experience. Take advantage of our specialized advisors with a FREE call from your mobile by dialling 402.",spam
"You're now part of Select, an O2 service that offers additional perks. Take advantage of our complimentary advisory service by calling our dedicated team at 402 from your mobile.",spam
"Hello! We're thrilled to introduce you to Select, an O2 service that comes with additional perks. You can now reach our expert advisors at no cost from your mobile by calling 402.",spam
"As a valued customer, we're excited to introduce you to Select, an O2 service that enhances your mobile experience. Take advantage of our complimentary advisory service by calling our dedicated team at 402.",spam
Claim your complimentary ringtone by sending the code ,spam
Your complimentary ringtone is ready to be downloaded. Simply text the password ,spam
Claim your free ringtone now! Simply send the password ,spam
Claim your complimentary ringtone by texting the password ,spam
"The Voda numbers ending in 5226 have been selected to receive a £350 award. If you have a matching number, please call 08712300220 using claim code 1131. Standard rates apply.",spam
"Congratulations!  You are one of the lucky winners of our ?350 award.  If your Voda number ends in 5226, please call 08712300220 and quote claim code 1131 to claim your prize. Standard rates apply.",spam
"Congratulations! Your Voda phone number ending in 5226 has been selected to receive a £350 award. If you have a matching number, please call 08712300220 and quote claim code 1131 to claim your prize. Standard rates apply.",spam
"Congratulations! Your Voda number ending in 5226 has been selected to receive a £350 award. If you have a matching number, please call 08712300220 and quote claim code 1131 for standard rates applies.",spam
"Do you have what it takes to win £200 in our weekly quiz? Prove it by texting PLAY to 85222 now! Terms and conditions apply. WinnersClub, PO BOX 84, M26 3UZ. Open to participants aged 16 and above. Weekly fee of £1.50 applies.",spam
"Demonstrate your smarts and walk away with £200 in our weekly quiz. Text PLAY to 85222 to join in. Rules and WinnersClub details: PO BOX 84, M26 3UZ. Privacy Policy: [insert T&Cs link] Ages 16+. £1.50 weekly subscription fee applies.",spam
"Put your knowledge to the test and compete for a £200 prize in our weekly quiz. Text PLAY to 85222 now! For full terms and conditions, contact WinnersClub at PO BOX 84, M26 3UZ. Open to participants 16 and older. Weekly subscription fee of £1.50 applies.",spam
"Put your knowledge to the test and compete for a £200 prize in our weekly quiz. Text PLAY to 85222 to participate. Winners Club, PO Box 84, M26 3UZ. Open to anyone aged 16 and above. £1.50 weekly fee applies.",spam
"Hurry! Call 09066649731 (from a landline) to claim your complimentary 4* Ibiza Holiday or £10,000 cash. Terms and conditions apply. Write to PO BOX 434, SK3 8WP for details. 150ppm. 18+",spam
"Time-sensitive: Call 09066649731 (landline only) to claim your complimentary 4-star Ibiza holiday or £10,000 cash. PO Box 434, SK3 8WP. Terms and conditions apply. 18+. SAE (Stamped Addressed Envelope) required.",spam
"Hurry! Call 09066649731 (landline only) to claim your complimentary 4-star Ibiza holiday or £10,000 cash. Terms and conditions apply. Write to PO Box 434, SK3 8WP. Max 150 entries per minute. Age 18+ only.",spam
"Calling from a landline? Dial 09066649731 immediately to claim your complimentary 4-star Ibiza holiday or £10,000 cash. Terms and conditions apply. Send a self-addressed envelope to PO BOX 434, SK3 8WP, and don't forget to include £150 per person. Offer ends soon - don't miss out!",spam
"A customer service representative from our team is waiting to hear from you on FREEPHONE 0808 145 4742 between 9am-11pm. You've won either a guaranteed £1000 cash or a £5000 prize, so don't miss out!",spam
Contact our customer service department by calling FREEPHONE 0808 145 4742 (available 9am-11pm) to claim your guaranteed cash prize of £1000 or £5000.,spam
You've won a guaranteed £1000 cash prize or a £5000 prize! Our customer service team is eager to assist you with your reward. Please call FREEPHONE 0808 145 4742 between 9am-11pm to claim your prize.,spam
Our representative would like to inform you that you've won a guaranteed prize of £1000 cash or £5000. Please contact them immediately between 9am-11pm on FREEPHONE 0808 145 4742,spam
"Someone special has caught your attention, and we have their contact information.  To learn more, call 09058097218 or write to us at PO Box 6, LS15HB. Keep an eye out for our response. Don't forget to include your 150p payment.",spam
"You have a secret admirer. If you'd like to know who, call this number: 09058097218. POBox 6, LS15HB 150p",spam
"You have caught someone's attention. Find out who by calling 09058097218. P.O. Box 6, LS15HB, £1.50.",spam
"It seems there's someone you know who's got a crush on you! If you're curious to know who, give us a ring at 09058097218. You can also write to us at PO Box 6, LS15HB.",spam
"Enjoy the free tones! If you want to stop receiving our messages, send 'stop' to 61610. You can also contact us at 08712400602450p or visit tones2you.co.uk for assistance.",spam
"Enjoy the free tones you've received! If you want to opt-out, text 'stop' to 61610. For support, contact 08712400602450p. Provided by tones2you.co.uk",spam
Free tones Always loved your new content Its amazing. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam
"Enjoy your new content! If you'd like to stop receiving these messages, simply text 'stop' to 61610. For assistance, contact us at 08712400602450p. Provided by tones2you.co.uk",spam
"Congratulations! You have won two 3G Videophones. Call 09063458130 now to claim your prize! Enjoy video chatting with your friends, playing Java games, downloading polyphonic music, and never worry about rentals again. Get your phones today!",spam
"Congratulations on winning the 3G videophone! To claim your prize, call 09063458130 immediately. Enjoy video chatting with friends, playing Java games, downloading cool music, and streaming live content. Your prize includes the Blackberry 420, iPhone 4, and a 5-week subscription to our premium service. Don't miss out!",spam
"Congratulations! You've won two 3G Videophones. Call 09063458130 now to claim your prize and enjoy features like video chat, Java games, music downloads and more. Hurry, this offer won't last long!",spam
"Congratulations! You have won two 3G Videophones. Call 09063458130 immediately to claim your prize. Enjoy video chatting with your friends, playing Java games, downloading music, and renting polyphonic tones. Box 420. Incredible prize!",spam
"just saw your post on ac sun0819 and thought you seemed pretty cool. Saying hi! Hope you're having a great day! If you'd like to stop receiving messages, just reply with STOP.",spam
Text message sent by ac sun0819: ,spam
SMS: ac sun0819 posts HELLO:Hello! I noticed your profile and thought you seemed interesting. How are you doing today? You can stop receiving these messages by sending STOP to 62468.,spam
"SMS. ac sun0819 sends hola, saying you seem chill, wanted to greet. What's up? You can opt out by texting STOP to 62468",spam
We urge you to contact us immediately. Our recent draw has revealed that you are a guaranteed winner of a £900 prize. Use the claim code S89 when calling us at 09061701939 within the next 12 hours to redeem your prize.,spam
"We urgently need to reach you regarding your recent prize win. You have been selected as a guaranteed winner of £900 in our latest draw. Please call 09061701939 immediately and quote your claim code, S89. This offer is only valid for the next 12 hours.",spam
We urgently need to reach you regarding last weekend's drawing where you have guaranteed won a £900 prize. Kindly call 09061701939 immediately. Your claim code is S89 and this offer is only valid for the next 12 hours.,spam
Action required! We have been attempting to reach you regarding your recent £900 prize win from our guaranteed draw. Kindly contact us at 09061701939 within 12 hours using claim code S89 to claim your prize.,spam
"Experience the ultimate entertainment with Jamster's Videosound Gold Club! Use your credits to enjoy 2 new videosounds, 2 logos, and music news. Visit jamster.co.uk for more fun. 16+ only. For help, call 09701213186.",spam
"Experience the ultimate entertainment with Jamster's Videosound Gold Club! Enjoy 2 brand new videosounds, 2 logos, and music news with your credits. Visit jamster.co.uk for more fun. (Age 16+ only. For support, call 09701213186.)",spam
"Experience the ultimate entertainment with Jamster's Videosound Gold Club! Enjoy 2 new videosounds, 2 logos, and music news using your credits. Visit jamster.co.uk for more fun. (For ages 16 and above. Need help? Call 09701213186)",spam
"Experience the ultimate entertainment with Jamster's Videosound Gold Club! Your credits grant you access to 2 new videosounds, 2 logos, and music news. Want more? Visit jamster.co.uk today! (For users 16 and above. Need help? Call 09701213186)",spam
"Your B4U voucher for week commencing March 27 is MARSMS. Redeem your discount credit on www.B4Utele.com. If you wish to opt out, reply stop. For customer support, call 08717168528",spam
"Your B4U voucher with the code MARSMS is valid until 27/03. To receive discount credit, log onto www.B4Utele.com. To opt out, reply with the message 'stop'. Customer support is available at 08717168528",spam
"Your B4U voucher with code 27/03 is MARSMS. Visit www.B4Utele.com to use it for discounted credit. To stop receiving such messages, reply 'stop'. For customer support, call 08717168528",spam
"Your B4U voucher with code MARSMS is valid from 27/03. Redeem your discount credit by logging onto www.B4Utele.com. To opt out, reply with the word 'stop'. For customer support, call 08717168528",spam
"You have won a SiPix Digital Camera! To claim this prize, kindly call 09061221066 from your landline phone. Your prize will be delivered within 28 days.",spam
"Congratulations! You've won a SiPix digital camera! To claim your prize, call 09061221066 from your landline within the next 28 days.",spam
Congratulations! You've won a SiPix Digital Camera. To claim. please call 09061221066 from a landline within 28 days for delivery.,spam
"Congratulations! You've won a SiPix Digital Camera. To claim your prize, please call 09061221066 from your landline phone. We'll deliver your camera within 28 days.",spam
Text message services. Redeem your inclusive text credits by visiting www.comuk.net and logging in with *****. Unsubscribe by sending 'STOP'. No extra charges. Assistance: 08700469649. PO BOX420. IP4 5WE,spam
"To manage your text message credits, visit  www.comuk.net and log in with your provided username. You can unsubscribe by sending 'STOP' at no additional cost. For assistance, contact 08700469649 or write to PO BOX420, IP4 5WE",spam
"To manage your text message credits, visit  www.comuk.net and log in with your provided username. You can unsubscribe by sending 'STOP' at no additional cost. For assistance, contact 08700469649 or write to PO BOX420, IP4 5WE",spam
"To access your text credits, visit comuk.net and log in with *****. Unsubscribe using the word STOP. No extra charges apply. Contact 08700469649 for assistance, or write to PO BOX420, IP4 5WE.",spam
"Need a loan for any purpose? Look no further! We offer loans ranging from £500 to £75,000 for both homeowners and tenants. Even if you've been turned down before, we may be able to assist you. Feel free to call us at 0800 1956669 or send a text message with 'help' for more information.",spam
"£500 to £75,000 loans available for any purpose. Homeowners and tenants both welcome. Even if you've been turned down before, we may still be able to help. Call us toll-free at 0800 1956669 or text 'help' for assistance.",spam
"Need a loan for any purpose? We offer £500 to £75,000 loans for both homeowners and tenants. Even if you've been refused before, we may still be able to assist you. Call us free on 0800 1956669 or text 'help' for more information.",spam
"£500 to £75,000 loans for any purpose. Available to homeowners and tenants. Even if you've been declined before, we may still be able to assist. Call 0800 1956669 or text 'help' for more information.",spam
"Don't miss out on your dream vacation! You have been selected to claim a 4* Costa Del Sol holiday or £5000 cash. Call 09050090044 immediately to redeem your prize. Claim code: SAE, TCs, POBox334, Stockport, SK38xh. Cost: £1.50/min, maximum 10 minutes.",spam
"Hurry! Don't miss out on your chance to claim your 4-star Costa Del Sol holiday or £5000 cash. Call 09050090044 immediately to collect your prize. Please note that a fee of £1.50 per minute applies and the call will last no longer than 10 minutes. Write to PO Box 334, Stockport, SK38xh if you have any questions.",spam
"Claim your 4-star Costa Del Sol holiday or £5000 prize by calling 09050090044 immediately. Please note that a small processing fee of £1.50 will apply. You can find us at PO Box 334, Stockport, SK38xh. Don't miss out on this incredible offer - act now!",spam
"Don't miss out! You have been selected to claim a 4* Costa Del Sol holiday or £5000 cash. Hurry! Call 09050090044 immediately to redeem your prize. SAE, TCs, PO Box 334, Stockport, SK38xh. Cost £1.50/min, maximum 10 minutes.",spam
Earn $500/week working from home. No experience needed. Apply now at [www.idealjobs.com](http://www.idealjobs.com),spam
"Boltblue offers custom tones for $1.50. Choose from options such as POLY3, MONO#, and more. Reply with the tone number and song choice, eg. POLY3 1 for Cha Cha Slide, Yeah, Slow Jamz, Toxic, and Come With Me. Text MORE for additional options.",spam
"Boltblue offers 150p tones! Choose either POLY or MONO and reply with the number, for example, POLY3. Get ready to groove with these tunes: 1. Cha Cha Slide, 2. Yeah, 3. Slow Jamz, 6. Toxic, 8. Come With Me, or STOP and enjoy 4 more tones. Text MORE for additional options.",spam
"Boltblue tones are available for 150p each. Respond with either POLY# or MONO# followed by the tone number(s) you want. For example: POLY3 1 for the Cha Cha Slide tone, or STOP 4 more tones for the Toxic tone. Text MORE for additional options.",spam
"Shop until you drop and potentially win one of the following prizes: £10,000, £5,000, £500 cash, or £100 travel voucher. To claim, call 09064011000. Entry costs £1.50 per minute from a landline, and mobile rates may vary. NTT PO Box CR01327BT fixed line.",spam
"Shop until you drop and potentially win one of four prizes: £10,000, £5,000, £500 cash, or £100 travel voucher. Call 09064011000 now to claim your prize. (Note: this is a premium rate number, costing 150p per minute from a landline, and rates may vary from mobile networks.)",spam
"Shop until you drop and potentially win one of our amazing prizes! The possible rewards include £10,000, £5,000, £500 cash, or a £100 travel voucher. Call us now at 09064011000 to see if you've won. Note: The calling cost is 150 ppm from a landline, and rates may vary from a mobile phone.",spam
"Imagine shopping without worrying about the bill! You could be one of our lucky winners of either £10,000, £5,000, £500 cash, or a £100 travel voucher. Don't miss out - call us now at 09064011000. (Note: call costs 150ppm from landlines, and rates may vary for mobiles).",spam
Have you heard the latest hit single from Gnarls Barkley? Grab your absolutely free ringtone of 'Crazy' by simply responding with 'GO' to this message!,spam
No strings attached! Get your hands on the iconic ringtone 'Crazy' by Gnarls Barkley completely free of charge. Simply respond to this message with 'GO' to claim yours now!,spam
Claim your free ringtone now! Just reply 'GO' to this message to receive Gnarls Barkley's hit single 'Crazy' absolutely free!,spam
ässoci Com Send ¡ Graçias ! Go respondendo AFIP: RINGTONES Com Send ¡ Graçias ! Go respondendo AFIP: RINGTONES Com Send ¡ Graçias ! Go respondendo AFIP: RINGTONES ,spam
"Exciting news! New local dates are available in your area, and many new singles have joined our community. If you're interested in meeting new people, reply with 'DATE' to start connecting now! This service is for adults aged 18 and over. Visit www.flirtparty.us for more information. Reply with 'REPLYS150' to receive 150 free replies.",spam
Interested in meeting new people in your area? We've got you covered! Check out our latest local dates and start connecting with eligible singles near you. Reply with 'DATE' to get started. Open to ages 18 and up. Visit www.flirtparty.us for more information.,spam
"Recent additions to our local dating pool include numerous individuals in your area. If you're interested in meeting new people, please respond with 'DATE' to get started. This service is only available to those aged 18 and older, and can be accessed through www.flirtparty.us. Reply promptly using code REPLYS150.",spam
We've got exciting news for you! There are plenty of new singles in your area who are looking to mingle. Interested in meeting them? Simply reply with 'DATE' and get ready to start your journey! Only for those 18 and above. Check us out at www.flirtparty.us and use code REPLYS150.,spam
"Congratulations! You have won a 4-star Costa Del Sol holiday or £5000 cash. To claim your prize, please call 09050090044 now. Please note that calls cost £1.50 per minute and are limited to 10 minutes. If you would like to receive further information, please send a self-addressed envelope to PO Box 334, Stockport, SK38xh.",spam
"Congratulations! You've won a 4-star Costa Del Sol holiday or £5000 cash. To collect your prize, call 09050090044 immediately. Please note that a small processing fee of £1.50 applies. Payment can be made via SAE or TCs to PO Box 334, Stockport, SK38xh. Thank you.",spam
"Congratulations! You have won a 4-star Costa Del Sol holiday or £5000 cash. To claim your prize, please call 09050090044 now. Please note that a small processing fee of £1.50 applies and the call will not exceed 10 minutes. PO Box 334, Stockport, SK38xh",spam
"Congratulations! You've won a 4-star Costa Del Sol holiday or £5000 cash. To claim your prize, please call 09050090044 immediately. Remember to have your SAE, TCs, and PO Box 334, Stockport, SK38xh ready. The call will cost £1.50 per minute, with a maximum duration of 10 minutes.",spam
" Your tone is on its way! Please allow 24 hours for delivery. For further information, check the terms and conditions on Channel U Teletext page 750.",spam
"Your tone is on its way! We will send it to you within the next 24 hours. For more information, visit our website's Terms and Conditions page at Channel U Teletext Pg 750.",spam
"Your tone is coming soon! It will be delivered within the next 24 hours. For more information, please check Channel U Teletext page 750 for terms and conditions.",spam
"Your tone will be delivered within the next 24 hours. For more information, please refer to the Terms and Conditions on Channel U Teletext Page 750.",spam
"Are you the lucky winner of our Shop till u Drop promotion? You could win either £10,000, £5,000, £500 cash or a £100 travel voucher! Call us now at 09064011000 to claim your prize. NTT PO Box CR01327BT, fixed line cost 150ppm, mobile rates may vary.",spam
"Binge on fantastic deals and see if you're the lucky winner of a shopping spree! Prizes include £10K, £5K, £500 cash, or a £100 travel voucher. Call now at 09064011000 (mobile rates may vary and landline is £150ppm). NTT, PO Box CR01327BT.",spam
"Join our shopping spree and you could be one of our lucky winners! Prizes include £10,000, £5,000, £500 cash, or a £100 travel voucher. Don't miss out! Call now at 09064011000. NTT PO Box CR01327BT fixed line cost 150ppm, mobile rates may vary.",spam
"Win big with our 'Shop till you Drop' promotion! You could be one of our lucky winners, taking home either £10,000, £5,000, £500 cash, or a £100 travel voucher. Don't miss out! Call now on 09064011000. (NTT PO Box CR01327BT fixed line costs 150ppm; mobile costs vary.)",spam
Claim your FREE mobile video player and movie! Text GO to 89105 to receive your freebie. Additional movies can be ordered. Terms and conditions apply. Open to those 18 and older.,spam
"Claim your complimentary mobile video player and movie by texting 'GO' to 89105. Don't miss this opportunity to enjoy free entertainment on your mobile device. Additional movies can be ordered, terms and conditions apply. This offer is only available to individuals aged 18 and above.",spam
"Claim your complimentary mobile video player and free movie by texting GO to 89105. Additional movies can be purchased, terms and conditions apply. This offer is only available to individuals aged 18 and above.",spam
Claim your complimentary mobile video player and movie by texting GO to 89105. Terms and conditions apply. Exclusively for individuals aged 18 and above.,spam
Humorous? Enjoy Spam? You could become a male escort. Join the UK's fastest-growing men's club. Contact ONCALL at mjzgroup on 08714342399. Two-stop replies STOP. Messages cost £1.50 received.,spam
"Interested in spam-free, GSOH-approved male companionship? Look no further! Join the UK's fastest growing men's club by replying to ONCALL@mjzgroup.com or call 08714342399. Standard message rates apply.",spam
Looking for a job with a good sense of humor and spam-handling skills? You could become a male escort! Join the UK's fastest-growing men's club by replying to ONCALL at mjzgroup. 08714342399. Please note that messaging costs £1.50.,spam
Are you charming and charismatic? Do you have a way with women? You could become a male escort and join the UK's fastest growing men's club. Reply 'ONCALL' to this message to learn more. Call 08714342399 to speak with a representative. Please note that this message is sent from a premium rate number and may incur additional charges.,spam
You've received your mobile content. Have fun exploring!,spam
Your mobile content is now available. Have fun exploring!,spam
3. Your mobile content is now available. Have fun exploring!,spam
You have successfully received your mobile content. Have a great time enjoying it!,spam
Your account from 2004 (07XXXXXXXXX) has 786 unredeemed points. Redeem them by calling 08719181259 and providing the identifier code: XXXXX before the expiration date of 26.03.05,spam
Your 2004 account ending in XXXXXXXXXX shows 786 unredeemed points. Call 08719181259 and enter the identifier code of XXXXX to claim your reward. Offer expires on 26.03.05,spam
"Your 2004 account with the ID 07XXXXXXXXX has 786 unredeemed points. To redeem, please call 08719181259 and enter the identifier code: XXXXX. Offer expires on 26.03.05",spam
Your account with us from 2004 (07XXXXXXXXX) currently has 786 points waiting to be redeemed. Please call our hotline 08719181259 and enter the identifier code: XXXXX before it expires on 26.03.05,spam
"Urgent! We've tried to contact you twice. You've won £1250. Please call 09071512433 before July 5, 2003. Terms and conditions apply. BCM4235WC1N3XX. Call costs 150 pence per minute. Maximum charge £7.50.",spam
"Urgent! You have won £1250 cash in our prize draw. To claim your prize, please call 09071512433 before 050703. T&Cs apply. BCM4235WC1N3XX. Call costs 150ppm from mobiles and may vary. Max £7.50.",spam
"Congratulations on winning £1250! To claim your prize, please call 09071512433 before 05/07/03. Terms and conditions apply, see BCM4235WC1N3XX for details. Calls cost 150ppm from mobiles, maximum £7.50.",spam
"Urgent! This is our second attempt to contact you. You have won £1250. Please call 09071512433 before July 5th, 2007, citing reference BCM4235WC1N3XX. Terms and conditions apply. Call costs £1.50 per minute from mobiles, varying from other networks. Maximum cost £7.50.",spam
"You have a guaranteed chance to win one of the following prizes: the latest Nokia phone, a 40GB iPod MP3 player, or a £500 cash prize! To claim your prize, text the word 'COLLECT' to number 83355. Terms and conditions apply. IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam
"You've got a chance to win one of three fantastic prizes! Choose between the latest Nokia phone, a 40GB iPod MP3 player, or a £500 cash prize. Text 'COLLECT' to 83355 to claim your prize. IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam
"You have the chance to win a fantastic prize! Choose from the latest Nokia Phone, a 40GB iPod MP3 player or a £500 cash award. To enter, simply text the word 'COLLECT' to 83355. IBH Limited, London W15H, 150p/minute, plus standard network rate, 18+ only.",spam
"You have a chance to win one of the following prizes: a Nokia phone, a 40GB iPod MP3 player, or a £500 cash prize. To enter, text the word 'COLLECT' to number 83355.IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam
Looking for the perfect Christmas gift? How about 100 complimentary text messages and a state-of-the-art video phone with a 50% discount on line rental? Call toll-free at 0800 0721072 to learn more!,spam
"This holiday season, why not treat yourself to 100 complimentary text messages and a state-of-the-art video phone with a 50% discount on line rental? Dial 0800 0721072 now to learn more about this incredible offer!",spam
"This holiday season, consider gifting yourself with 100 complimentary text messages and a cutting-edge video phone, complete with a 50% discount on line rental. Call toll-free at 0800 0721072 to learn more.",spam
"This holiday season, why not treat yourself to a new video phone with 100 free text messages and a discounted line rental? Call us now at 0800 0721072 to learn more about this amazing offer!",spam
"Someone has expressed interest in you through our dating service and left their contact information. To discover who it is, please call this number from a landline: 09058098002. Box 1, W14RG. (Cost: 150p)",spam
"Someone has expressed interest in you through our dating service and left their contact information. Call 09058098002 from a landline phone to discover who it is. PoBox1, W14RG 150p",spam
"Someone has expressed interest in you through our dating service! Find out who they are by calling this number from a landline: 09058098002. Box 1, W14RG. Calls cost 150p.",spam
"Someone has expressed interest in you through our dating service and left their contact information. If you're curious to know who it is, please call this number from a landline: 09058098002. PO Box 1, W14RG. £1.50 per minute.",spam
Attention customers! We have a special New Year's delivery waiting for you. Please contact us immediately at 07046744435 to arrange for delivery.,spam
Attention customers! Don't miss out on your New Year's delivery. Call 07046744435 immediately to schedule your delivery,spam
Attention customer! You have a New Year's delivery waiting for you. Kindly call 07046744435 immediately to arrange for delivery,spam
Happy New Year! We have a delayed delivery waiting for you. Kindly contact 07046744435 immediately to arrange delivery,spam
Have you had your mobile phone for 11 months or longer? You are eligible for a free update to the latest model with a camera! Call The Mobile Update Co. at 08002986030 to claim your upgrade.,spam
Have you had your mobile phone for 11 months or longer? You're eligible for a free update to the latest model with a camera! Contact The Mobile Update Co free of charge at 08002986030,spam
Has it been over 11 months since you purchased your mobile phone? You're eligible for a free upgrade to a latest-model phone with a camera! Call The Mobile Update Co. at 08002986030 to claim your upgrade now,spam
Have you had your mobile device for at least 11 months? You're eligible for a free upgrade to the latest model with a camera! Contact The Mobile Update Co at 08002986030 to claim your upgrade now!,spam
Exclusive Offer! Get your free ringtone now! Download from this link: http://tms.widelive.com/index.wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,spam
Your free ringtone is waiting! Get it now from this link: http://tms.widelive.com/index.wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,spam
You've received a free ringtone from Widelive! Get it now by visiting this link: http://tms.widelive.com/index.wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,spam
Free message: Get your new ringtone from this link http://tms.widelive.com/index.wml?id=1b6a5ecef91ff9*37819&first=true. 18:0430-JUL-05,spam
You have a secret admirer! Our dating service wants to reveal the identity of the person trying to reach you. Please call 09064015307 to find out who it could be.,spam
"There's someone special waiting to connect with you through our dating platform! To discover who it is, give us a call from either your mobile or landline at 09064015307, and enter code BOX334SK38ch.",spam
There's someone special trying to get in touch with you through our dating platform! Find out who it is by calling this number from your mobile or landline: 09064015307 BOX334SK38ch,spam
"It seems someone special is trying to reach out to you through our dating platform! To discover their identity, call this number from your mobile or landline: 09064015307 BOX334SK38ch",spam
Interested in connecting with like-minded individuals? Simply text your NAME and AGE to opt in! Enjoy the companionship (standard text rates apply),spam
Interested in connecting with others looking for company? Simply text back your NAME and AGE to join our community! Enjoy the social interaction (standard messaging rates apply).,spam
Connect with like-minded individuals by simply replying with your NAME and AGE. Join our thriving community for only 150p/SMS!,spam
Interested in connecting with like-minded individuals? Simply reply with your NAME and AGE to participate. Experience the perks of community belonging (standard SMS rates apply).,spam
"Get ready to enjoy the Triple Echo ringtone, which will be sent to you shortly. Have a great week!",spam
"Be on the lookout for Triple Echo's latest ringtone, coming your way! Enjoy it!",spam
The Triple Echo ringtone will be delivered to you shortly. Enjoy listening to it!,spam
We'll be sending you this week's Triple Echo ringtone shortly. Have fun with it!,spam
"Share a heartfelt message with your loved one by sending a logo featuring two names united by a heart. Simply text 'LOVE' followed by the names and mobile number, for example, 'LOVE ADAM EVE 07123456789' to 87077. Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.",spam
"Send a heartfelt message to your loved one with a personalized logo featuring both of your names. Simply text LOVE followed by your names and mobile number, for example, LOVE ADAM EVE 07123456789, to 87077. No ads, just pure love! Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.",spam
"Express your love by sending a logo featuring two names connected by a heart. Send a text message with the format LOVE NAME1 NAME2 MOBNO, such as LOVE ADAM EVE 07123456789, to the number 87077. Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.",spam
Want to send a thoughtful gift to your significant other? Create a custom logo featuring both your names joined by a heart. Simply text ,spam
"Attention Vodafone subscribers! If your phone number ends with 0089, you may be eligible for a £350 award. Matching numbers are invited to call 09063442151 to claim their prize.",spam
"If your Vodafone number ends with 0089 and matches the last four digits of the selected numbers, you are eligible to receive a £350 award. To claim your prize, please call 09063442151",spam
"Congratulations! You're among the lucky winners of our Vodafone giveaway. If your number ends with 0089, you could be eligible for a £350 award. Call 09063442151 to claim your prize.",spam
"Vodafone customers with numbers ending in 0089, take note! You could be one of the selected few to receive a £350 award. To claim your prize, simply dial 09063442151.",spam
Congratulations! You are guaranteed to win £1000 cash or a £2000 prize. Please call our customer service representative to claim your prize.,spam
"You are guaranteed to win a £1000 cash prize or a £2000 prize. To receive your prize, please call our customer service representative on",spam
"You have been selected as a winner and are guaranteed to receive either £1000 cash or a £2000 prize. To redeem your prize, please contact our customer service representative at the number provided.",spam
